CustomerID,PersonalLoan_Owned,PersonalLoan_Amount,HomeLoan_Owned,HomeLoan_Amount,VehicleLoan_Owned,VehicleLoan_Amount,EducationLoan_Owned,EducationLoan_Amount,Insurance_Owned,Insurance_Amount,VehicleInsurance_Owned,VehicleInsurance_Amount,MutualFund_Owned,MutualFund_Amount,FixedDeposit_Owned,FixedDeposit_Amount,LastProductPurchased
1163,0,0.0,0,0.0,1,371200.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,VehicleLoan
1164,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,427700.0,FixedDeposit
1165,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16600.0,0,0.0,1,105300.0,FixedDeposit
1166,1,527700.0,0,0.0,1,325300.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,VehicleLoan
1167,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,21100.0,0,0.0,1,320000.0,VehicleInsurance
1168,1,332800.0,0,0.0,0,0.0,0,0.0,0,0.0,1,28300.0,0,0.0,0,0.0,PersonalLoan
1169,1,873300.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,167100.0,0,0.0,MutualFund
1170,0,0.0,1,3190300.0,0,0.0,0,0.0,0,0.0,0,0.0,1,71600.0,0,0.0,HomeLoan
1171,1,742900.0,0,0.0,1,396200.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
1172,0,0.0,0,0.0,0,0.0,1,157000.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
1173,0,0.0,0,0.0,0,0.0,0,0.0,1,18900.0,0,0.0,1,331500.0,1,136800.0,MutualFund
1174,1,248200.0,0,0.0,0,0.0,0,0.0,1,33300.0,0,0.0,0,0.0,0,0.0,PersonalLoan
1175,0,0.0,0,0.0,0,0.0,1,82300.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
1176,1,674700.0,0,0.0,0,0.0,1,208600.0,1,12600.0,0,0.0,0,0.0,0,0.0,Insurance
1177,0,0.0,0,0.0,1,549300.0,0,0.0,1,17900.0,0,0.0,0,0.0,0,0.0,VehicleLoan
1178,1,264900.0,0,0.0,0,0.0,0,0.0,1,28800.0,0,0.0,0,0.0,0,0.0,PersonalLoan
1179,0,0.0,0,0.0,1,278100.0,1,222700.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
1180,0,0.0,0,0.0,1,243300.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,VehicleLoan
1181,0,0.0,0,0.0,0,0.0,1,170900.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
1182,0,0.0,0,0.0,0,0.0,1,170600.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
1183,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,26000.0,0,0.0,0,0.0,VehicleInsurance
1184,0,0.0,1,2357700.0,0,0.0,0,0.0,1,26800.0,0,0.0,0,0.0,0,0.0,HomeLoan
1185,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,13800.0,0,0.0,0,0.0,VehicleInsurance
1186,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,15400.0,1,184500.0,0,0.0,MutualFund
1187,0,0.0,0,0.0,0,0.0,1,181100.0,0,0.0,0,0.0,1,183800.0,0,0.0,EducationLoan
1188,0,0.0,1,4782400.0,0,0.0,1,172500.0,0,0.0,1,7000.0,0,0.0,0,0.0,HomeLoan
1189,0,0.0,0,0.0,0,0.0,0,0.0,1,23200.0,0,0.0,0,0.0,0,0.0,Insurance
1190,0,0.0,0,0.0,0,0.0,0,0.0,1,17800.0,0,0.0,1,125400.0,0,0.0,Insurance
1191,0,0.0,1,4383300.0,0,0.0,0,0.0,0,0.0,1,38800.0,0,0.0,0,0.0,VehicleInsurance
1192,1,478900.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
1193,0,0.0,1,3042300.0,0,0.0,0,0.0,0,0.0,0,0.0,1,234000.0,0,0.0,HomeLoan
1194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,36800.0,0,0.0,0,0.0,VehicleInsurance
1195,0,0.0,0,0.0,0,0.0,1,67700.0,0,0.0,0,0.0,1,202200.0,0,0.0,EducationLoan
1196,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,49800.0,1,44800.0,FixedDeposit
1197,0,0.0,0,0.0,0,0.0,1,130500.0,1,21700.0,0,0.0,0,0.0,0,0.0,Insurance
1198,0,0.0,0,0.0,1,242500.0,0,0.0,0,0.0,0,0.0,1,437000.0,0,0.0,MutualFund
1199,0,0.0,0,0.0,0,0.0,1,137900.0,1,20900.0,1,19300.0,0,0.0,0,0.0,Insurance
1200,0,0.0,0,0.0,0,0.0,1,132700.0,0,0.0,0,0.0,0,0.0,1,124200.0,EducationLoan
1201,0,0.0,0,0.0,0,0.0,0,0.0,1,18700.0,1,11000.0,0,0.0,0,0.0,Insurance
1202,0,0.0,0,0.0,1,295700.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,VehicleLoan
1203,0,0.0,1,7214700.0,1,567400.0,0,0.0,0,0.0,0,0.0,0,0.0,1,152300.0,HomeLoan
1204,1,900500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
1205,0,0.0,0,0.0,1,359500.0,0,0.0,0,0.0,0,0.0,0,0.0,1,497400.0,FixedDeposit
1206,1,189900.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
1207,1,327700.0,0,0.0,0,0.0,0,0.0,0,0.0,1,32900.0,0,0.0,0,0.0,PersonalLoan
1208,0,0.0,1,4919100.0,0,0.0,0,0.0,0,0.0,1,25600.0,0,0.0,0,0.0,HomeLoan
1209,0,0.0,1,6563600.0,0,0.0,0,0.0,0,0.0,0,0.0,1,262300.0,0,0.0,MutualFund
1210,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,68800.0,FixedDeposit
1211,1,784600.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,158200.0,0,0.0,PersonalLoan
1212,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,160800.0,FixedDeposit
1213,0,0.0,0,0.0,1,627700.0,1,142900.0,0,0.0,0,0.0,0,0.0,1,241500.0,FixedDeposit
1214,0,0.0,0,0.0,1,195400.0,1,158700.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
1215,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,46800.0,0,0.0,1,54000.0,VehicleInsurance
1216,0,0.0,0,0.0,0,0.0,1,111500.0,0,0.0,0,0.0,1,403200.0,0,0.0,MutualFund
1217,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,81300.0,0,0.0,MutualFund
1218,0,0.0,1,4777900.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,HomeLoan
1219,0,0.0,0,0.0,0,0.0,1,113300.0,0,0.0,0,0.0,0,0.0,1,239200.0,EducationLoan
1220,0,0.0,1,6552300.0,0,0.0,0,0.0,1,20800.0,0,0.0,1,324200.0,0,0.0,MutualFund
1221,0,0.0,0,0.0,1,136500.0,1,272200.0,0,0.0,0,0.0,0,0.0,0,0.0,VehicleLoan
1222,0,0.0,0,0.0,1,400800.0,1,282400.0,0,0.0,0,0.0,0,0.0,0,0.0,VehicleLoan
1223,1,181900.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,158500.0,0,0.0,MutualFund
1224,1,659800.0,0,0.0,0,0.0,0,0.0,1,20500.0,0,0.0,0,0.0,0,0.0,Insurance
1225,0,0.0,1,4362700.0,0,0.0,0,0.0,1,17100.0,0,0.0,0,0.0,0,0.0,HomeLoan
1226,1,196000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
1227,0,0.0,0,0.0,1,343400.0,1,208400.0,0,0.0,1,28200.0,0,0.0,0,0.0,EducationLoan
1228,0,0.0,0,0.0,1,218000.0,0,0.0,0,0.0,0,0.0,1,250800.0,0,0.0,MutualFund
1229,1,130400.0,0,0.0,1,1241500.0,0,0.0,0,0.0,0,0.0,1,151300.0,0,0.0,PersonalLoan
1230,1,241400.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,85700.0,0,0.0,PersonalLoan
1231,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,139500.0,0,0.0,MutualFund
1232,0,0.0,0,0.0,0,0.0,1,226900.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
1233,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,454200.0,FixedDeposit
1234,0,0.0,0,0.0,0,0.0,0,0.0,1,24100.0,0,0.0,1,253400.0,0,0.0,Insurance
1235,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,15600.0,0,0.0,1,394100.0,VehicleInsurance
1236,0,0.0,0,0.0,1,137900.0,0,0.0,0,0.0,0,0.0,0,0.0,1,230500.0,VehicleLoan
1237,0,0.0,0,0.0,0,0.0,0,0.0,1,22300.0,1,15000.0,0,0.0,1,219900.0,FixedDeposit
1238,0,0.0,0,0.0,0,0.0,1,146300.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
1239,0,0.0,0,0.0,0,0.0,1,124000.0,1,25000.0,0,0.0,0,0.0,1,162900.0,Insurance
1240,1,230400.0,0,0.0,0,0.0,1,89500.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
1241,1,267400.0,0,0.0,0,0.0,1,276300.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
1242,1,260000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
1243,1,355100.0,0,0.0,0,0.0,1,128300.0,0,0.0,0,0.0,1,368800.0,0,0.0,PersonalLoan
1244,0,0.0,0,0.0,1,758200.0,0,0.0,0,0.0,1,20400.0,0,0.0,1,239800.0,FixedDeposit
1245,1,498200.0,1,1347000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,83000.0,HomeLoan
1246,1,221100.0,1,4589300.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
1247,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,58300.0,FixedDeposit
1248,0,0.0,1,4361300.0,0,0.0,1,163700.0,0,0.0,0,0.0,0,0.0,1,144300.0,FixedDeposit
1249,1,293900.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
1250,0,0.0,0,0.0,1,795700.0,0,0.0,0,0.0,0,0.0,1,180400.0,0,0.0,MutualFund
1251,0,0.0,0,0.0,1,163000.0,0,0.0,0,0.0,0,0.0,0,0.0,1,144200.0,FixedDeposit
1252,1,1113500.0,1,3465900.0,0,0.0,0,0.0,0,0.0,1,11700.0,0,0.0,0,0.0,PersonalLoan
1253,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,67600.0,FixedDeposit
1254,0,0.0,0,0.0,0,0.0,1,223000.0,0,0.0,1,17500.0,0,0.0,0,0.0,VehicleInsurance
1255,0,0.0,1,2306500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,117500.0,HomeLoan
1256,1,276700.0,0,0.0,1,238300.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,VehicleLoan
1257,0,0.0,1,5303600.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,69300.0,FixedDeposit
1258,1,505000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
1259,0,0.0,0,0.0,0,0.0,0,0.0,1,20600.0,0,0.0,1,248300.0,0,0.0,MutualFund
1260,0,0.0,0,0.0,0,0.0,1,133000.0,0,0.0,1,28100.0,0,0.0,0,0.0,EducationLoan
1261,1,798100.0,0,0.0,1,510100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,VehicleLoan
1262,0,0.0,1,1934100.0,0,0.0,0,0.0,1,18400.0,0,0.0,0,0.0,0,0.0,Insurance
1263,0,0.0,0,0.0,1,375000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,VehicleLoan
1264,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,315000.0,1,222600.0,FixedDeposit
1265,1,225800.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
1266,1,395400.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
1267,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,19900.0,0,0.0,0,0.0,VehicleInsurance
1268,0,0.0,0,0.0,1,474300.0,0,0.0,0,0.0,0,0.0,1,139000.0,1,140500.0,MutualFund
1269,0,0.0,1,4718600.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,HomeLoan
1270,0,0.0,0,0.0,0,0.0,1,152400.0,0,0.0,0,0.0,0,0.0,1,81400.0,FixedDeposit
1271,0,0.0,0,0.0,0,0.0,1,91400.0,0,0.0,0,0.0,1,93700.0,0,0.0,EducationLoan
1272,0,0.0,0,0.0,0,0.0,0,0.0,1,32600.0,1,15700.0,0,0.0,0,0.0,Insurance
1273,0,0.0,0,0.0,1,384900.0,0,0.0,1,26000.0,0,0.0,0,0.0,1,212300.0,FixedDeposit
1274,0,0.0,0,0.0,0,0.0,1,303700.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
1275,0,0.0,0,0.0,0,0.0,1,178400.0,0,0.0,1,31700.0,0,0.0,0,0.0,VehicleInsurance
1276,1,375000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,265300.0,1,145800.0,MutualFund
1277,0,0.0,0,0.0,0,0.0,1,202700.0,0,0.0,0,0.0,0,0.0,1,184900.0,FixedDeposit
1278,1,541000.0,0,0.0,0,0.0,1,178300.0,0,0.0,0,0.0,0,0.0,1,105100.0,PersonalLoan
1279,0,0.0,1,3570600.0,0,0.0,1,157900.0,1,14800.0,0,0.0,0,0.0,0,0.0,HomeLoan
1280,0,0.0,1,2791300.0,1,321900.0,0,0.0,0,0.0,1,17100.0,0,0.0,0,0.0,HomeLoan
1281,1,313400.0,0,0.0,0,0.0,0,0.0,1,19700.0,1,14300.0,0,0.0,0,0.0,Insurance
1282,1,281700.0,0,0.0,1,517900.0,0,0.0,0,0.0,0,0.0,0,0.0,1,147200.0,PersonalLoan
1283,1,236100.0,1,3999200.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,HomeLoan
1284,0,0.0,0,0.0,0,0.0,1,238300.0,0,0.0,0,0.0,1,278000.0,0,0.0,EducationLoan
1285,0,0.0,1,1667600.0,0,0.0,0,0.0,0,0.0,0,0.0,1,82100.0,0,0.0,HomeLoan
1286,0,0.0,0,0.0,0,0.0,1,311300.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
1287,0,0.0,1,3485300.0,0,0.0,0,0.0,1,29400.0,0,0.0,0,0.0,1,146800.0,HomeLoan
1288,1,665000.0,1,1548000.0,0,0.0,0,0.0,0,0.0,0,0.0,1,189800.0,0,0.0,HomeLoan
1289,0,0.0,0,0.0,0,0.0,1,190000.0,0,0.0,0,0.0,1,253100.0,0,0.0,MutualFund
1290,0,0.0,0,0.0,0,0.0,1,353700.0,0,0.0,0,0.0,1,99000.0,0,0.0,EducationLoan
1291,0,0.0,0,0.0,0,0.0,1,91600.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
1292,0,0.0,1,3426500.0,1,1426100.0,1,148600.0,0,0.0,0,0.0,0,0.0,0,0.0,HomeLoan
1293,0,0.0,0,0.0,0,0.0,0,0.0,1,42800.0,0,0.0,0,0.0,0,0.0,Insurance
1294,1,483900.0,1,3338000.0,0,0.0,0,0.0,0,0.0,1,40500.0,0,0.0,0,0.0,VehicleInsurance
1295,0,0.0,0,0.0,0,0.0,0,0.0,1,18200.0,1,38200.0,0,0.0,0,0.0,Insurance
1296,1,411600.0,0,0.0,1,334500.0,0,0.0,1,12200.0,0,0.0,0,0.0,0,0.0,Insurance
1297,0,0.0,1,2966500.0,0,0.0,1,131500.0,1,15700.0,0,0.0,0,0.0,0,0.0,Insurance
1298,0,0.0,0,0.0,0,0.0,1,239600.0,0,0.0,0,0.0,1,119700.0,0,0.0,MutualFund
1299,1,668800.0,1,2322400.0,0,0.0,1,261400.0,0,0.0,0,0.0,0,0.0,0,0.0,HomeLoan
1300,0,0.0,0,0.0,1,378000.0,1,76400.0,0,0.0,1,19100.0,0,0.0,0,0.0,EducationLoan
1301,1,484600.0,0,0.0,1,422600.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
1302,0,0.0,0,0.0,0,0.0,0,0.0,1,20700.0,1,5500.0,0,0.0,0,0.0,VehicleInsurance
1303,0,0.0,0,0.0,1,343100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,VehicleLoan
1304,0,0.0,0,0.0,0,0.0,0,0.0,1,22000.0,0,0.0,1,201900.0,0,0.0,MutualFund
1305,0,0.0,0,0.0,0,0.0,0,0.0,1,21800.0,0,0.0,0,0.0,0,0.0,Insurance
1306,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,218100.0,0,0.0,MutualFund
1307,0,0.0,0,0.0,0,0.0,0,0.0,1,15000.0,1,18500.0,0,0.0,1,127700.0,VehicleInsurance
1308,0,0.0,0,0.0,0,0.0,1,89100.0,0,0.0,1,24100.0,0,0.0,0,0.0,VehicleInsurance
1309,1,535800.0,0,0.0,0,0.0,1,213400.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
1310,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,37800.0,0,0.0,0,0.0,VehicleInsurance
1311,0,0.0,0,0.0,0,0.0,0,0.0,1,19600.0,0,0.0,0,0.0,0,0.0,Insurance
1312,1,176400.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,129100.0,1,235200.0,FixedDeposit
1313,0,0.0,0,0.0,0,0.0,1,178600.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
1314,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,391100.0,1,105400.0,MutualFund
1315,0,0.0,1,3457400.0,0,0.0,1,161800.0,0,0.0,0,0.0,0,0.0,0,0.0,HomeLoan
1316,0,0.0,0,0.0,1,481700.0,0,0.0,1,27800.0,0,0.0,0,0.0,0,0.0,VehicleLoan
1317,0,0.0,0,0.0,0,0.0,0,0.0,1,16300.0,0,0.0,0,0.0,0,0.0,Insurance
1318,0,0.0,0,0.0,1,584200.0,0,0.0,0,0.0,1,38500.0,0,0.0,0,0.0,VehicleInsurance
1319,1,351500.0,1,3762900.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,231300.0,PersonalLoan
1320,0,0.0,1,2319700.0,0,0.0,0,0.0,0,0.0,1,26700.0,0,0.0,0,0.0,HomeLoan
1321,1,559200.0,0,0.0,1,705600.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,VehicleLoan
1322,0,0.0,0,0.0,0,0.0,1,143600.0,1,16200.0,0,0.0,1,76000.0,0,0.0,Insurance
1323,0,0.0,1,2740300.0,0,0.0,1,168200.0,0,0.0,0,0.0,0,0.0,1,126000.0,FixedDeposit
1324,1,436800.0,1,2825400.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
1325,1,275000.0,0,0.0,0,0.0,1,125100.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
1326,0,0.0,0,0.0,1,316400.0,1,222400.0,0,0.0,1,22700.0,0,0.0,0,0.0,EducationLoan
1327,1,1468300.0,1,1386200.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
1328,1,430800.0,0,0.0,0,0.0,1,141600.0,0,0.0,1,31000.0,0,0.0,0,0.0,EducationLoan
1329,1,703600.0,0,0.0,0,0.0,0,0.0,1,14200.0,0,0.0,0,0.0,0,0.0,PersonalLoan
1330,1,262800.0,0,0.0,1,77800.0,0,0.0,0,0.0,1,21100.0,0,0.0,0,0.0,PersonalLoan
1331,0,0.0,0,0.0,0,0.0,1,124900.0,0,0.0,1,30000.0,0,0.0,1,92200.0,FixedDeposit
1332,0,0.0,1,4689300.0,0,0.0,1,108100.0,0,0.0,0,0.0,1,150200.0,0,0.0,HomeLoan
1333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16400.0,0,0.0,0,0.0,VehicleInsurance
1334,0,0.0,1,2137800.0,0,0.0,0,0.0,1,37100.0,1,46800.0,0,0.0,0,0.0,VehicleInsurance
1335,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,65000.0,0,0.0,MutualFund
1336,1,280400.0,0,0.0,0,0.0,0,0.0,0,0.0,1,26800.0,1,169700.0,0,0.0,PersonalLoan
1337,0,0.0,1,3457500.0,0,0.0,1,125500.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
1338,1,500400.0,0,0.0,0,0.0,0,0.0,0,0.0,1,29300.0,0,0.0,0,0.0,VehicleInsurance
1339,0,0.0,0,0.0,1,794100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,VehicleLoan
1340,1,215700.0,0,0.0,1,743800.0,0,0.0,1,27400.0,0,0.0,0,0.0,0,0.0,Insurance
1341,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,147100.0,0,0.0,MutualFund
1342,0,0.0,0,0.0,0,0.0,0,0.0,1,20400.0,1,14200.0,0,0.0,0,0.0,VehicleInsurance
1343,0,0.0,1,3829300.0,0,0.0,0,0.0,1,41900.0,0,0.0,0,0.0,0,0.0,Insurance
1344,0,0.0,0,0.0,0,0.0,1,282700.0,0,0.0,1,19400.0,0,0.0,0,0.0,EducationLoan
1345,0,0.0,0,0.0,0,0.0,1,91800.0,0,0.0,0,0.0,1,226000.0,1,371400.0,EducationLoan
1346,0,0.0,0,0.0,0,0.0,1,208000.0,1,17800.0,0,0.0,1,101500.0,0,0.0,MutualFund
1347,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,162200.0,FixedDeposit
1348,0,0.0,0,0.0,0,0.0,1,143300.0,0,0.0,1,26600.0,0,0.0,0,0.0,EducationLoan
1349,0,0.0,0,0.0,0,0.0,1,224500.0,0,0.0,0,0.0,1,56900.0,0,0.0,MutualFund
1350,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,376700.0,FixedDeposit
1351,1,435900.0,0,0.0,1,192600.0,0,0.0,0,0.0,0,0.0,1,121000.0,0,0.0,VehicleLoan
1352,1,393600.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
1353,0,0.0,1,1329600.0,0,0.0,0,0.0,0,0.0,1,16900.0,1,165400.0,0,0.0,VehicleInsurance
1354,0,0.0,1,2535900.0,1,556300.0,1,129400.0,0,0.0,0,0.0,0,0.0,0,0.0,VehicleLoan
1355,0,0.0,0,0.0,0,0.0,0,0.0,1,24000.0,1,7900.0,0,0.0,0,0.0,VehicleInsurance
1356,0,0.0,0,0.0,0,0.0,1,126100.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
1357,0,0.0,0,0.0,1,700100.0,0,0.0,1,35800.0,0,0.0,0,0.0,0,0.0,Insurance
1358,1,419000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,131300.0,0,0.0,MutualFund
1359,0,0.0,0,0.0,0,0.0,1,213800.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
1360,1,202800.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
1361,1,206600.0,0,0.0,0,0.0,0,0.0,0,0.0,1,19100.0,0,0.0,0,0.0,PersonalLoan
1362,1,293200.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
1363,0,0.0,0,0.0,0,0.0,1,175300.0,0,0.0,0,0.0,0,0.0,1,143600.0,FixedDeposit
1364,0,0.0,1,7097800.0,0,0.0,0,0.0,0,0.0,0,0.0,1,178000.0,0,0.0,HomeLoan
1365,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,145800.0,0,0.0,MutualFund
1366,1,472300.0,0,0.0,0,0.0,0,0.0,0,0.0,1,17600.0,0,0.0,0,0.0,VehicleInsurance
1367,1,367900.0,0,0.0,0,0.0,0,0.0,0,0.0,1,9300.0,0,0.0,0,0.0,VehicleInsurance
1368,0,0.0,0,0.0,0,0.0,1,224600.0,0,0.0,0,0.0,1,488100.0,0,0.0,MutualFund
1369,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,34300.0,1,123300.0,1,517000.0,MutualFund
1370,0,0.0,1,1698600.0,0,0.0,0,0.0,1,20400.0,0,0.0,0,0.0,0,0.0,Insurance
1371,1,835100.0,1,2732300.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
1372,1,570300.0,0,0.0,0,0.0,0,0.0,0,0.0,1,12600.0,0,0.0,0,0.0,VehicleInsurance
1373,0,0.0,0,0.0,1,303600.0,0,0.0,1,22900.0,0,0.0,0,0.0,0,0.0,Insurance
1374,0,0.0,0,0.0,1,442300.0,0,0.0,1,20900.0,0,0.0,1,53200.0,0,0.0,Insurance
1375,0,0.0,1,1129100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,HomeLoan
1376,0,0.0,0,0.0,0,0.0,1,174300.0,0,0.0,1,18100.0,0,0.0,0,0.0,VehicleInsurance
1377,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,181000.0,0,0.0,MutualFund
1378,1,390200.0,1,8483200.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,HomeLoan
1379,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,462600.0,0,0.0,MutualFund
1380,0,0.0,0,0.0,0,0.0,1,253800.0,0,0.0,1,23600.0,0,0.0,0,0.0,EducationLoan
1381,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,22500.0,0,0.0,0,0.0,VehicleInsurance
1382,1,670800.0,0,0.0,0,0.0,0,0.0,0,0.0,1,21500.0,1,89900.0,0,0.0,PersonalLoan
1383,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,321300.0,0,0.0,MutualFund
1384,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,221400.0,FixedDeposit
1385,0,0.0,1,5158000.0,0,0.0,1,128500.0,0,0.0,0,0.0,1,184600.0,0,0.0,HomeLoan
1386,1,461100.0,0,0.0,1,512100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
1387,0,0.0,0,0.0,1,858200.0,0,0.0,1,36600.0,1,17800.0,0,0.0,0,0.0,VehicleInsurance
1388,0,0.0,1,3925800.0,0,0.0,0,0.0,1,22200.0,0,0.0,1,101700.0,0,0.0,Insurance
1389,0,0.0,0,0.0,0,0.0,0,0.0,1,17200.0,0,0.0,0,0.0,0,0.0,Insurance
1390,0,0.0,0,0.0,0,0.0,0,0.0,1,12000.0,0,0.0,0,0.0,1,104300.0,FixedDeposit
