CustomerID,PersonalLoan_Owned,PersonalLoan_Amount,HomeLoan_Owned,HomeLoan_Amount,VehicleLoan_Owned,VehicleLoan_Amount,EducationLoan_Owned,EducationLoan_Amount,Insurance_Owned,Insurance_Amount,VehicleInsurance_Owned,VehicleInsurance_Amount,MutualFund_Owned,MutualFund_Amount,FixedDeposit_Owned,FixedDeposit_Amount,LastProductPurchased
738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,28300.0,0.8,24200.0,0.0,0.0,0.8,254400.0,VehicleInsurance
739,0.0,0.0,0.0,0.0,0.4,682300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VehicleLoan
740,0.0,0.0,0.5,2457400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,241500.0,HomeLoan
741,0.0,0.0,0.6,1866300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HomeLoan
742,0.0,0.0,0.0,0.0,0.6,253200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,198000.0,0.7,430700.0,VehicleLoan
743,0.6,923600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,24600.0,0.0,0.0,0.0,0.0,0.0,0.0,PersonalLoan
744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,26100.0,0.0,0.0,0.6,308500.0,0.0,0.0,Insurance
745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,26500.0,0.6,20800.0,0.0,0.0,0.0,0.0,VehicleInsurance
746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,290300.0,FixedDeposit
747,0.0,0.0,0.0,0.0,0.7,588000.0,0.0,0.0,0.5,17800.0,0.0,0.0,0.0,0.0,0.0,0.0,VehicleLoan
748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,15100.0,0.0,0.0,0.6,252600.0,0.8,130200.0,Insurance
749,0.0,0.0,0.0,0.0,0.0,0.0,0.5,267400.0,0.7,21600.0,0.0,0.0,0.0,0.0,0.0,0.0,EducationLoan
750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,51900.0,0.0,0.0,0.5,72100.0,VehicleInsurance
751,0.0,0.0,0.0,0.0,0.0,0.0,0.5,160600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EducationLoan
752,0.6,404400.0,0.0,0.0,0.0,0.0,0.7,122200.0,0.7,21000.0,0.0,0.0,0.0,0.0,0.0,0.0,Insurance
753,0.0,0.0,0.0,0.0,0.7,272000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,198300.0,FixedDeposit
754,0.8,1039000.0,0.0,0.0,0.0,0.0,0.7,201900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PersonalLoan
755,0.0,0.0,0.7,2760900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,86000.0,FixedDeposit
756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,11900.0,0.8,20000.0,0.0,0.0,0.0,0.0,VehicleInsurance
757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,201200.0,0.8,98400.0,FixedDeposit
758,0.0,0.0,0.0,0.0,0.6,652400.0,0.5,176300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VehicleLoan
759,0.0,0.0,0.0,0.0,0.0,0.0,0.8,215700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EducationLoan
760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,15400.0,0.0,0.0,0.6,388100.0,VehicleInsurance
761,0.0,0.0,0.0,0.0,0.6,493000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,43300.0,0.0,0.0,VehicleLoan
762,0.0,0.0,0.7,2439500.0,0.9,775900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HomeLoan
763,0.0,0.0,0.0,0.0,0.8,413600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,203000.0,VehicleLoan
764,0.0,0.0,0.0,0.0,0.7,366700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,175600.0,0.8,366800.0,MutualFund
765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,25000.0,0.0,0.0,0.7,136000.0,FixedDeposit
766,0.0,0.0,0.7,3003800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HomeLoan
767,0.0,0.0,0.0,0.0,0.0,0.0,0.7,185200.0,0.0,0.0,0.8,19000.0,0.8,85100.0,0.0,0.0,VehicleInsurance
768,0.0,0.0,0.8,1956500.0,0.0,0.0,0.6,139200.0,0.0,0.0,0.0,0.0,0.6,194400.0,0.0,0.0,HomeLoan
769,0.7,401300.0,0.7,2096900.0,0.0,0.0,0.8,205200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HomeLoan
770,0.0,0.0,0.7,2378200.0,0.0,0.0,0.7,339500.0,0.0,0.0,0.0,0.0,0.7,175000.0,0.0,0.0,MutualFund
771,0.8,582600.0,0.0,0.0,0.6,358100.0,0.7,138300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VehicleLoan
772,0.7,348800.0,0.7,4822600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PersonalLoan
773,0.7,558800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,393200.0,0.0,0.0,PersonalLoan
774,0.0,0.0,0.0,0.0,0.9,356700.0,0.0,0.0,0.9,22900.0,0.0,0.0,0.6,221000.0,0.0,0.0,MutualFund
775,0.0,0.0,0.0,0.0,0.0,0.0,0.8,107700.0,0.0,0.0,0.0,0.0,0.8,232300.0,0.0,0.0,EducationLoan
776,1.0,405600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PersonalLoan
777,0.0,0.0,0.0,0.0,0.8,345900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VehicleLoan
778,0.0,0.0,0.0,0.0,0.0,0.0,0.8,125300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EducationLoan
779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,148900.0,0.0,0.0,MutualFund
780,0.8,368200.0,0.0,0.0,0.9,246600.0,0.7,295100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PersonalLoan
781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,22800.0,0.0,0.0,0.0,0.0,0.7,204900.0,FixedDeposit
782,0.0,0.0,0.7,7222300.0,0.7,398100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,88800.0,FixedDeposit
783,0.0,0.0,0.0,0.0,0.0,0.0,0.7,133600.0,0.0,0.0,0.0,0.0,0.6,137200.0,0.9,103800.0,FixedDeposit
784,0.6,452500.0,0.6,1889300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,238700.0,FixedDeposit
785,0.0,0.0,0.0,0.0,0.0,0.0,0.6,96400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EducationLoan
786,0.0,0.0,0.7,2005200.0,0.0,0.0,0.9,85100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HomeLoan
787,0.0,0.0,0.0,0.0,0.7,273800.0,0.6,151100.0,0.0,0.0,0.7,22300.0,0.0,0.0,0.0,0.0,EducationLoan
788,0.0,0.0,0.0,0.0,0.8,295000.0,0.0,0.0,0.6,31000.0,0.7,40600.0,0.0,0.0,0.0,0.0,Insurance
789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,23800.0,0.0,0.0,0.0,0.0,0.7,305400.0,Insurance
790,0.0,0.0,0.7,3288100.0,0.7,465100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,541900.0,0.0,0.0,MutualFund
791,0.0,0.0,0.7,7301900.0,0.0,0.0,0.0,0.0,0.7,21300.0,0.0,0.0,0.0,0.0,0.0,0.0,Insurance
792,0.8,265100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,83200.0,0.7,157200.0,PersonalLoan
793,0.6,245700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,19200.0,0.0,0.0,0.0,0.0,0.0,0.0,PersonalLoan
794,0.0,0.0,0.8,2295300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HomeLoan
795,0.0,0.0,0.0,0.0,0.8,297300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,57900.0,FixedDeposit
796,0.7,671800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,53400.0,0.0,0.0,0.0,0.0,PersonalLoan
797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,182200.0,FixedDeposit
798,0.5,616800.0,0.0,0.0,0.7,189400.0,0.0,0.0,0.0,0.0,0.6,24900.0,0.0,0.0,0.0,0.0,PersonalLoan
799,0.0,0.0,0.0,0.0,0.6,319700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VehicleLoan
800,0.0,0.0,0.0,0.0,0.6,179300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,214300.0,VehicleLoan
801,0.7,382600.0,0.0,0.0,0.6,728200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,515100.0,0.0,0.0,PersonalLoan
802,0.0,0.0,0.8,6681800.0,0.0,0.0,0.0,0.0,0.7,21000.0,0.0,0.0,0.0,0.0,0.0,0.0,Insurance
803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,213800.0,0.0,0.0,MutualFund
804,0.0,0.0,0.0,0.0,0.0,0.0,0.9,200700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,257900.0,FixedDeposit
805,0.7,270600.0,0.6,4594000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PersonalLoan
806,0.0,0.0,0.0,0.0,0.7,315300.0,0.0,0.0,0.0,0.0,0.7,15100.0,0.0,0.0,0.0,0.0,VehicleLoan
807,0.0,0.0,0.0,0.0,0.0,0.0,0.9,84600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EducationLoan
808,0.8,576800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,21200.0,0.7,134300.0,0.0,0.0,MutualFund
809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,223300.0,FixedDeposit
810,0.0,0.0,0.0,0.0,0.9,592400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,247700.0,0.6,151900.0,VehicleLoan
811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,55300.0,0.0,0.0,0.0,0.0,VehicleInsurance
812,0.0,0.0,0.0,0.0,0.7,269900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VehicleLoan
813,0.0,0.0,0.0,0.0,0.0,0.0,0.7,262800.0,0.0,0.0,0.0,0.0,0.6,145800.0,0.0,0.0,EducationLoan
814,0.0,0.0,0.0,0.0,0.0,0.0,0.5,153200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EducationLoan
815,0.0,0.0,0.0,0.0,0.0,0.0,0.8,276600.0,0.0,0.0,0.0,0.0,0.8,127500.0,0.0,0.0,MutualFund
816,0.0,0.0,0.0,0.0,0.0,0.0,0.9,118200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EducationLoan
817,0.6,378000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,35300.0,0.0,0.0,0.0,0.0,0.6,94800.0,PersonalLoan
818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,22500.0,0.0,0.0,0.0,0.0,0.0,0.0,Insurance
819,0.5,147900.0,0.7,2722400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PersonalLoan
820,0.7,415200.0,0.0,0.0,0.0,0.0,0.8,123600.0,0.0,0.0,0.0,0.0,0.7,80700.0,0.0,0.0,PersonalLoan
821,0.0,0.0,0.0,0.0,0.0,0.0,0.6,185300.0,0.0,0.0,0.0,0.0,0.7,60400.0,0.0,0.0,MutualFund
822,0.0,0.0,0.8,7535800.0,0.5,508700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,240000.0,HomeLoan
823,0.6,562600.0,0.0,0.0,0.6,230800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,88200.0,0.0,0.0,MutualFund
824,0.0,0.0,0.0,0.0,0.7,228800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VehicleLoan
825,0.0,0.0,0.9,3406200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,167500.0,0.6,1022000.0,MutualFund
826,0.0,0.0,0.0,0.0,0.0,0.0,0.6,192600.0,0.8,18900.0,0.0,0.0,0.0,0.0,0.0,0.0,EducationLoan
827,0.7,626700.0,0.0,0.0,0.6,451000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VehicleLoan
828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,15900.0,0.7,351000.0,0.0,0.0,VehicleInsurance
829,0.0,0.0,0.0,0.0,0.7,1166800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VehicleLoan
830,0.6,244400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,133000.0,0.0,0.0,PersonalLoan
831,0.0,0.0,0.0,0.0,0.0,0.0,0.6,180100.0,0.0,0.0,0.6,36800.0,0.0,0.0,0.9,267700.0,FixedDeposit
832,0.0,0.0,0.0,0.0,0.7,632900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VehicleLoan
833,0.8,309700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,12700.0,0.0,0.0,0.0,0.0,PersonalLoan
834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,22400.0,0.6,39600.0,0.0,0.0,0.0,0.0,VehicleInsurance
835,0.0,0.0,0.0,0.0,0.6,387500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VehicleLoan
836,0.0,0.0,0.0,0.0,0.8,254800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VehicleLoan
837,0.7,386900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,40400.0,0.7,15500.0,0.0,0.0,0.0,0.0,VehicleInsurance
838,0.0,0.0,0.6,2695100.0,0.0,0.0,0.0,0.0,0.7,20400.0,0.0,0.0,0.0,0.0,0.0,0.0,HomeLoan
839,0.0,0.0,0.0,0.0,0.7,74700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,133800.0,0.8,231200.0,VehicleLoan
840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,171600.0,FixedDeposit
841,0.5,268900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,33400.0,0.0,0.0,0.0,0.0,0.8,58900.0,FixedDeposit
842,0.8,1024800.0,0.8,5823000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PersonalLoan
843,0.0,0.0,0.0,0.0,0.9,559800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VehicleLoan
844,0.8,832000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PersonalLoan
845,0.0,0.0,0.0,0.0,0.0,0.0,0.6,163400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EducationLoan
846,0.0,0.0,0.7,1887200.0,0.0,0.0,0.7,160600.0,0.0,0.0,0.0,0.0,0.6,154400.0,0.0,0.0,HomeLoan
847,0.0,0.0,0.0,0.0,0.0,0.0,0.7,380400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,136700.0,EducationLoan
848,0.0,0.0,0.0,0.0,0.0,0.0,0.7,206100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,294900.0,FixedDeposit
849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,135600.0,0.8,103000.0,MutualFund
850,0.0,0.0,0.0,0.0,0.7,517900.0,0.7,79300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EducationLoan
851,0.0,0.0,0.0,0.0,0.0,0.0,0.6,311600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EducationLoan
852,0.0,0.0,0.7,2610100.0,0.0,0.0,0.9,136000.0,0.6,16400.0,0.0,0.0,0.0,0.0,0.0,0.0,HomeLoan
853,0.6,221300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PersonalLoan
854,0.6,577800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,125000.0,0.7,115400.0,MutualFund
855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,19100.0,0.0,0.0,0.0,0.0,VehicleInsurance
856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,38300.0,0.8,35300.0,0.0,0.0,0.5,79900.0,FixedDeposit
857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,13900.0,0.0,0.0,0.0,0.0,VehicleInsurance
858,0.0,0.0,0.7,2327200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,109800.0,0.7,115100.0,MutualFund
859,0.7,391200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,22400.0,0.0,0.0,0.0,0.0,0.0,0.0,Insurance
860,0.0,0.0,0.8,1613500.0,0.0,0.0,0.7,448500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HomeLoan
861,0.0,0.0,0.0,0.0,0.6,250900.0,0.6,140900.0,0.7,17200.0,0.0,0.0,0.0,0.0,0.0,0.0,Insurance
862,0.0,0.0,0.8,2334900.0,0.0,0.0,0.8,159000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EducationLoan
863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,161600.0,FixedDeposit
864,0.0,0.0,0.0,0.0,0.5,347600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,222600.0,0.8,115500.0,FixedDeposit
865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,18400.0,0.0,0.0,0.0,0.0,0.9,160100.0,FixedDeposit
866,0.0,0.0,0.0,0.0,0.8,480800.0,0.8,642900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VehicleLoan
867,0.0,0.0,0.0,0.0,0.0,0.0,0.7,105900.0,0.6,25800.0,0.0,0.0,0.0,0.0,0.0,0.0,EducationLoan
868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,25500.0,0.0,0.0,0.7,325800.0,0.0,0.0,Insurance
869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,108200.0,FixedDeposit
870,0.8,250900.0,0.8,4124800.0,0.0,0.0,0.0,0.0,0.7,25500.0,0.0,0.0,0.0,0.0,0.0,0.0,HomeLoan
871,0.0,0.0,0.0,0.0,0.5,425200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,135600.0,VehicleLoan
872,0.0,0.0,0.8,2018700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,157300.0,FixedDeposit
873,0.7,940200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,22200.0,0.0,0.0,0.6,251100.0,PersonalLoan
874,0.0,0.0,0.0,0.0,0.6,336500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,169700.0,VehicleLoan
875,0.0,0.0,0.0,0.0,0.0,0.0,0.7,230700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EducationLoan
876,0.0,0.0,0.7,3170400.0,0.6,561000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HomeLoan
877,0.7,1309300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PersonalLoan
878,0.9,118600.0,0.0,0.0,0.7,478800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VehicleLoan
879,0.0,0.0,0.6,2142300.0,0.5,280300.0,0.8,92900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VehicleLoan
880,0.0,0.0,0.0,0.0,0.0,0.0,0.6,443500.0,0.6,19000.0,0.0,0.0,0.0,0.0,0.0,0.0,EducationLoan
881,0.0,0.0,0.8,5424800.0,0.0,0.0,0.0,0.0,0.6,18200.0,0.0,0.0,0.0,0.0,0.0,0.0,HomeLoan
882,0.0,0.0,0.0,0.0,0.8,473300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VehicleLoan
883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,642000.0,0.0,0.0,MutualFund
884,0.8,355500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,16200.0,0.0,0.0,0.7,234100.0,PersonalLoan
885,0.0,0.0,0.7,1704700.0,0.8,1012900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,135700.0,0.0,0.0,HomeLoan
886,0.0,0.0,0.7,3298400.0,0.8,938700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HomeLoan
887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,287200.0,0.0,0.0,MutualFund
888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,22800.0,0.0,0.0,0.0,0.0,0.0,0.0,Insurance
889,0.8,603000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,21100.0,0.0,0.0,0.8,312000.0,0.0,0.0,Insurance
890,0.0,0.0,0.8,1017800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,263200.0,0.0,0.0,HomeLoan
891,0.0,0.0,0.7,3195900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,17800.0,0.0,0.0,0.0,0.0,HomeLoan
892,0.6,238400.0,0.8,4643400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HomeLoan
893,0.5,102200.0,0.6,6442300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PersonalLoan
894,0.8,618300.0,1.0,4849000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PersonalLoan
895,0.0,0.0,0.0,0.0,0.0,0.0,0.7,324800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EducationLoan
896,0.7,642300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PersonalLoan
897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,168100.0,FixedDeposit
898,0.0,0.0,0.0,0.0,0.7,252500.0,0.0,0.0,0.8,24300.0,0.0,0.0,0.0,0.0,0.8,99500.0,Insurance
899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,145100.0,0.0,0.0,MutualFund
900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,95400.0,0.0,0.0,MutualFund
901,0.7,224000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,13100.0,0.0,0.0,0.6,150600.0,0.0,0.0,Insurance
902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,24700.0,0.0,0.0,0.8,250200.0,0.0,0.0,MutualFund
903,0.6,306100.0,0.7,3506300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,133200.0,FixedDeposit
904,0.8,362700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,21700.0,0.0,0.0,0.0,0.0,0.0,0.0,Insurance
905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,17600.0,0.0,0.0,0.0,0.0,0.0,0.0,Insurance
906,0.0,0.0,0.7,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,132000.0,0.0,0.0,MutualFund
907,0.6,905900.0,0.6,2501700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HomeLoan
908,0.0,0.0,0.6,6971600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,40700.0,HomeLoan
909,0.8,300200.0,0.7,2192200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HomeLoan
910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,131900.0,FixedDeposit
911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,30900.0,0.0,0.0,0.0,0.0,0.7,147100.0,FixedDeposit
912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,12100.0,0.0,0.0,0.0,0.0,VehicleInsurance
913,0.0,0.0,0.7,1759000.0,0.6,677800.0,0.0,0.0,0.0,0.0,0.7,9300.0,0.0,0.0,0.0,0.0,VehicleInsurance
914,0.0,0.0,0.0,0.0,0.7,214200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,165300.0,FixedDeposit
915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,26800.0,0.0,0.0,0.0,0.0,VehicleInsurance
916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,21700.0,0.6,28900.0,0.0,0.0,0.0,0.0,VehicleInsurance
917,0.0,0.0,0.5,2046500.0,0.5,1201700.0,0.7,118300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VehicleLoan
918,0.0,0.0,0.6,1733000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,6600.0,0.0,0.0,0.0,0.0,VehicleInsurance
919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,237300.0,0.0,0.0,MutualFund
